"BehaviorSpace results (NetLogo 5.3)"
"truel.nlogo"
"sequential"
"02/21/2016 18:03:28:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","1","-1","1"
"[run number]","bullets","q","sequential?","diag?","[step]","payoff","player 0 != nobody"
"690","0","0.5","true","false","2","4","true"
"688","0","0.5","true","false","3","7","true"
"689","0","0.5","true","false","3","7","true"
"691","0","0.5","true","false","3","8","false"
"692","0","0.5","true","false","2","2","false"
"694","0","0.5","true","false","2","4","true"
"696","0","0.5","true","false","2","2","false"
"695","0","0.5","true","false","3","7","true"
"698","0","0.5","true","false","2","4","true"
"697","0","0.5","true","false","2","5","false"
"693","0","0.5","true","false","5","13","true"
"700","0","0.5","true","false","2","4","true"
"699","0","0.5","true","false","2","4","true"
"701","0","0.5","true","false","2","4","true"
"702","0","0.5","true","false","2","4","true"
"704","0","0.5","true","false","2","4","true"
"705","0","0.5","true","false","2","4","true"
"703","0","0.5","true","false","2","2","false"
"684","0","0.5","true","false","2","4","true"
"706","0","0.5","true","false","3","7","true"
"707","0","0.5","true","false","3","7","true"
"709","0","0.5","true","false","2","2","false"
"708","0","0.5","true","false","2","4","true"
"711","0","0.5","true","false","2","2","false"
"710","0","0.5","true","false","2","4","true"
"712","0","0.5","true","false","2","4","true"
"713","0","0.5","true","false","2","4","true"
"714","0","0.5","true","false","2","2","false"
"717","0","0.5","true","false","2","4","true"
"718","0","0.5","true","false","2","4","true"
"716","0","0.5","true","false","3","7","true"
"720","0","0.5","true","false","3","7","true"
"719","0","0.5","true","false","3","7","true"
"721","0","0.5","true","false","2","2","false"
"722","0","0.5","true","false","2","4","true"
"725","0","0.5","true","false","2","4","true"
"726","0","0.5","true","false","2","4","true"
"724","0","0.5","true","false","2","4","true"
"723","0","0.5","true","false","2","4","true"
"728","0","0.5","true","false","2","2","false"
"729","0","0.5","true","false","2","4","true"
"732","0","0.5","true","false","2","5","false"
"730","0","0.5","true","false","2","5","false"
"731","0","0.5","true","false","2","4","true"
"733","0","0.5","true","false","2","4","true"
"727","0","0.5","true","false","7","19","true"
"735","0","0.5","true","false","2","4","true"
"734","0","0.5","true","false","2","2","false"
"737","0","0.5","true","false","2","2","false"
"739","0","0.5","true","false","2","5","false"
"738","0","0.5","true","false","3","7","true"
"736","0","0.5","true","false","3","2","false"
"715","0","0.5","true","false","2","4","true"
"742","0","0.5","true","false","2","2","false"
"741","0","0.5","true","false","3","5","false"
"743","0","0.5","true","false","2","4","true"
"740","0","0.5","true","false","6","16","true"
"744","0","0.5","true","false","2","2","false"
"745","0","0.5","true","false","2","4","true"
"746","0","0.5","true","false","2","4","true"
"748","0","0.5","true","false","2","4","true"
"749","0","0.5","true","false","2","4","true"
"751","0","0.5","true","false","2","4","true"
"753","0","0.5","true","false","2","2","false"
"754","0","0.5","true","false","2","4","true"
"750","0","0.5","true","false","3","7","true"
"752","0","0.5","true","false","3","7","true"
"756","0","0.5","true","false","2","5","false"
"759","0","0.5","true","false","2","4","true"
"757","0","0.5","true","false","2","2","false"
"761","0","0.5","true","false","2","2","false"
"758","0","0.5","true","false","3","7","true"
"760","0","0.5","true","false","3","7","true"
"755","0","0.5","true","false","5","13","true"
"763","0","0.5","true","false","2","4","true"
"764","0","0.5","true","false","2","2","false"
"766","0","0.5","true","false","2","4","true"
"762","0","0.5","true","false","4","10","true"
"765","0","0.5","true","false","3","7","true"
"768","0","0.5","true","false","2","2","false"
"767","0","0.5","true","false","3","7","true"
"770","0","0.5","true","false","2","2","false"
"772","0","0.5","true","false","2","4","true"
"771","0","0.5","true","false","3","7","true"
"775","0","0.5","true","false","2","4","true"
"769","0","0.5","true","false","4","10","true"
"774","0","0.5","true","false","2","4","true"
"773","0","0.5","true","false","3","7","true"
"778","0","0.5","true","false","2","5","false"
"780","0","0.5","true","false","2","4","true"
"776","0","0.5","true","false","4","10","true"
"781","0","0.5","true","false","2","2","false"
"782","0","0.5","true","false","2","4","true"
"779","0","0.5","true","false","4","10","true"
"777","0","0.5","true","false","6","16","true"
"785","0","0.5","true","false","2","4","true"
"786","0","0.5","true","false","2","5","false"
"787","0","0.5","true","false","2","2","false"
"788","0","0.5","true","false","2","5","false"
"784","0","0.5","true","false","3","7","true"
"783","0","0.5","true","false","5","13","true"
"789","0","0.5","true","false","2","4","true"
"791","0","0.5","true","false","2","2","false"
"790","0","0.5","true","false","2","4","true"
"794","0","0.5","true","false","2","5","false"
"793","0","0.5","true","false","2","4","true"
"792","0","0.5","true","false","3","5","false"
"796","0","0.5","true","false","2","2","false"
"795","0","0.5","true","false","3","7","true"
"798","0","0.5","true","false","2","5","false"
"797","0","0.5","true","false","2","2","false"
"799","0","0.5","true","false","2","5","false"
"802","0","0.5","true","false","2","2","false"
"801","0","0.5","true","false","3","7","true"
"804","0","0.5","true","false","2","4","true"
"805","0","0.5","true","false","2","4","true"
"803","0","0.5","true","false","3","8","false"
"800","0","0.5","true","false","6","16","true"
"808","0","0.5","true","false","3","7","true"
"807","0","0.5","true","false","3","7","true"
"810","0","0.5","true","false","2","4","true"
"806","0","0.5","true","false","5","13","true"
"811","0","0.5","true","false","2","5","false"
"812","0","0.5","true","false","2","4","true"
"809","0","0.5","true","false","4","10","true"
"813","0","0.5","true","false","2","2","false"
"815","0","0.5","true","false","2","4","true"
"814","0","0.5","true","false","3","7","true"
"816","0","0.5","true","false","3","7","true"
"817","0","0.5","true","false","2","2","false"
"818","0","0.5","true","false","2","4","true"
"747","0","0.5","true","false","2","5","false"
"819","0","0.5","true","false","3","5","false"
"821","0","0.5","true","false","2","4","true"
"820","0","0.5","true","false","2","4","true"
"823","0","0.5","true","false","2","2","false"
"822","0","0.5","true","false","2","2","false"
"826","0","0.5","true","false","2","4","true"
"825","0","0.5","true","false","4","10","true"
"828","0","0.5","true","false","2","2","false"
"830","0","0.5","true","false","2","5","false"
"831","0","0.5","true","false","2","4","true"
"829","0","0.5","true","false","4","10","true"
"824","0","0.5","true","false","8","22","true"
"833","0","0.5","true","false","2","2","false"
"832","0","0.5","true","false","3","7","true"
"834","0","0.5","true","false","2","4","true"
"836","0","0.5","true","false","2","5","false"
"835","0","0.5","true","false","2","2","false"
"837","0","0.5","true","false","2","2","false"
"838","0","0.5","true","false","2","2","false"
"839","0","0.5","true","false","2","2","false"
"841","0","0.5","true","false","2","4","true"
"843","0","0.5","true","false","3","2","false"
"842","0","0.5","true","false","3","7","true"
"844","0","0.5","true","false","3","7","true"
"847","0","0.5","true","false","2","5","false"
"840","0","0.5","true","false","7","19","true"
"846","0","0.5","true","false","4","10","true"
"848","0","0.5","true","false","2","4","true"
"849","0","0.5","true","false","2","4","true"
"850","0","0.5","true","false","2","4","true"
"827","0","0.5","true","false","2","5","false"
"851","0","0.5","true","false","2","4","true"
"852","0","0.5","true","false","2","4","true"
"845","0","0.5","true","false","8","22","true"
"854","0","0.5","true","false","2","4","true"
"855","0","0.5","true","false","2","4","true"
"853","0","0.5","true","false","2","2","false"
"856","0","0.5","true","false","2","2","false"
"857","0","0.5","true","false","2","2","false"
"860","0","0.5","true","false","2","4","true"
"859","0","0.5","true","false","3","5","false"
"861","0","0.5","true","false","2","4","true"
"862","0","0.5","true","false","2","4","true"
"865","0","0.5","true","false","2","4","true"
"864","0","0.5","true","false","4","10","true"
"866","0","0.5","true","false","2","2","false"
"869","0","0.5","true","false","2","4","true"
"868","0","0.5","true","false","3","7","true"
"863","0","0.5","true","false","7","19","true"
"870","0","0.5","true","false","2","2","false"
"867","0","0.5","true","false","5","13","true"
"871","0","0.5","true","false","2","4","true"
"872","0","0.5","true","false","2","4","true"
"873","0","0.5","true","false","3","7","true"
"874","0","0.5","true","false","2","2","false"
"875","0","0.5","true","false","2","4","true"
"877","0","0.5","true","false","2","4","true"
"876","0","0.5","true","false","3","7","true"
"879","0","0.5","true","false","2","4","true"
"878","0","0.5","true","false","3","7","true"
"881","0","0.5","true","false","2","2","false"
"883","0","0.5","true","false","2","2","false"
"880","0","0.5","true","false","3","8","false"
"884","0","0.5","true","false","2","4","true"
"886","0","0.5","true","false","2","4","true"
"882","0","0.5","true","false","5","13","true"
"887","0","0.5","true","false","2","2","false"
"858","0","0.5","true","false","3","2","false"
"888","0","0.5","true","false","2","2","false"
"889","0","0.5","true","false","2","4","true"
"885","0","0.5","true","false","6","16","true"
"890","0","0.5","true","false","2","4","true"
"891","0","0.5","true","false","2","4","true"
"893","0","0.5","true","false","2","4","true"
"892","0","0.5","true","false","3","7","true"
"894","0","0.5","true","false","2","2","false"
"896","0","0.5","true","false","2","4","true"
"897","0","0.5","true","false","2","4","true"
"898","0","0.5","true","false","2","4","true"
"901","0","0.5","true","false","2","2","false"
"902","0","0.5","true","false","2","4","true"
"900","0","0.5","true","false","3","7","true"
"903","0","0.5","true","false","2","2","false"
"904","0","0.5","true","false","2","5","false"
"899","0","0.5","true","false","5","13","true"
"905","0","0.5","true","false","2","5","false"
"906","0","0.5","true","false","2","5","false"
"910","0","0.5","true","false","2","4","true"
"909","0","0.5","true","false","2","4","true"
"907","0","0.5","true","false","3","7","true"
"911","0","0.5","true","false","2","5","false"
"908","0","0.5","true","false","3","7","true"
"912","0","0.5","true","false","2","5","false"
"913","0","0.5","true","false","2","4","true"
"914","0","0.5","true","false","2","4","true"
"915","0","0.5","true","false","2","2","false"
"916","0","0.5","true","false","3","7","true"
"918","0","0.5","true","false","2","4","true"
"919","0","0.5","true","false","2","2","false"
"917","0","0.5","true","false","3","7","true"
"922","0","0.5","true","false","2","4","true"
"921","0","0.5","true","false","3","7","true"
"925","0","0.5","true","false","2","4","true"
"924","0","0.5","true","false","2","4","true"
"923","0","0.5","true","false","2","2","false"
"926","0","0.5","true","false","2","5","false"
"920","0","0.5","true","false","6","16","true"
"927","0","0.5","true","false","2","2","false"
"930","0","0.5","true","false","2","4","true"
"931","0","0.5","true","false","2","4","true"
"932","0","0.5","true","false","2","4","true"
"895","0","0.5","true","false","4","10","true"
"928","0","0.5","true","false","4","10","true"
"933","0","0.5","true","false","2","5","false"
"929","0","0.5","true","false","4","10","true"
"934","0","0.5","true","false","2","5","false"
"936","0","0.5","true","false","2","5","false"
"935","0","0.5","true","false","2","5","false"
"937","0","0.5","true","false","3","7","true"
"939","0","0.5","true","false","2","4","true"
"941","0","0.5","true","false","3","7","true"
"940","0","0.5","true","false","3","7","true"
"943","0","0.5","true","false","3","7","true"
"944","0","0.5","true","false","3","8","false"
"942","0","0.5","true","false","6","16","true"
"945","0","0.5","true","false","2","2","false"
"947","0","0.5","true","false","2","4","true"
"948","0","0.5","true","false","2","4","true"
"949","0","0.5","true","false","2","2","false"
"946","0","0.5","true","false","5","13","true"
"951","0","0.5","true","false","2","2","false"
"950","0","0.5","true","false","2","2","false"
"952","0","0.5","true","false","2","4","true"
"953","0","0.5","true","false","2","4","true"
"954","0","0.5","true","false","2","4","true"
"957","0","0.5","true","false","2","4","true"
"956","0","0.5","true","false","3","7","true"
"960","0","0.5","true","false","3","7","true"
"958","0","0.5","true","false","4","10","true"
"938","0","0.5","true","false","2","4","true"
"955","0","0.5","true","false","5","13","true"
"959","0","0.5","true","false","5","13","true"
"961","0","0.5","true","false","2","2","false"
"962","0","0.5","true","false","2","2","false"
"963","0","0.5","true","false","2","4","true"
"965","0","0.5","true","false","2","4","true"
"964","0","0.5","true","false","2","4","true"
"969","0","0.5","true","false","2","5","false"
"967","0","0.5","true","false","3","7","true"
"970","0","0.5","true","false","2","5","false"
"966","0","0.5","true","false","3","7","true"
